月日,時刻,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,風力実績
,22時,3957,0,3247,277,15,22,0,24
,23時,4051,0,3288,284,15,22,0,36
2020/1/24,0時,3965,0,3182,267,14,22,0,49
,1時,4103,0,3253,306,14,22,0,58
,2時,4259,0,3314,357,14,22,0,96
,3時,4353,0,3275,430,14,22,0,163
,4時,4407,0,3213,468,14,22,0,225
,5時,4406,0,3164,472,14,22,0,273
,6時,4579,0,3291,390,14,22,0,305
,7時,4560,0,3341,269,15,22,29,329
,8時,4776,0,3389,209,14,22,160,360
,9時,4837,0,3408,242,14,22,253,352
,10時,4533,0,3193,206,14,22,388,369
,11時,4265,0,2848,170,14,22,452,376
,12時,3939,0,2640,142,15,22,604,372
,13時,4115,0,2813,170,15,22,537,376
,14時,4338,0,2946,208,15,22,338,393
,15時,4581,0,3240,294,15,22,108,399
,16時,4743,0,3434,430,15,22,1,368
,17時,4833,0,3463,449,15,22,0,351
,18時,4735,0,3382,402,15,22,0,373
,19時,4596,0,3317,370,15,22,0,385
,20時,4533,0,3320,308,15,22,0,376
,21時,4452,0,3295,281,15,22,0,387
,22時,4297,0,3203,270,15,22,0,382
,23時,4435,0,3301,274,15,22,0,381
2020/1/25,0時,4334,0,3241,249,14,22,0,392
,1時,4479,0,3260,313,14,22,0,380
,2時,4701,0,3313,441,14,22,0,340
,3時,4785,0,3355,504,14,22,0,324
,4時,4752,0,3318,530,14,22,0,349
,5時,4647,0,3314,467,14,22,0,360
,6時,4532,0,3372,361,14,22,0,338
,7時,4260,0,3181,266,14,22,45,324
,8時,4243,0,3023,185,14,22,252,337
,9時,4191,0,2879,181,14,22,454,319
,10時,4068,0,2797,184,14,22,633,311
,11時,4011,0,2740,180,14,22,667,318
,12時,3893,0,2882,134,15,22,611,332
,13時,3859,0,2854,156,15,22,488,331
,14時,3839,0,2730,181,15,22,324,358
,15時,4002,0,2840,230,15,22,115,360
,16時,4170,0,3061,296,15,22,2,337
,17時,4436,0,3310,344,15,22,0,312
,18時,4460,0,3297,354,15,22,0,320
,19時,4322,0,3200,307,15,22,0,357
,20時,4308,0,3224,261,15,22,0,338
,21時,4235,0,3192,231,15,22,0,309
,22時,4202,0,3194,224,15,22,0,244
,23時,4391,0,3269,233,15,22,0,204
2020/1/26,0時,4163,0,3111,217,14,22,0,185
,1時,4311,0,3265,309,14,22,0,179
,2時,4478,0,3346,355,13,22,0,165
,3時,4584,0,3357,461,14,22,0,171
,4時,4607,0,3363,484,14,22,0,168
,5時,4543,0,3434,426,14,22,0,170
,6時,4343,0,3319,314,14,22,0,171
,7時,4012,0,3085,224,14,22,50,142
,8時,3834,0,2850,151,14,22,264,128
,9時,3693,0,2529,157,14,22,476,120
,10時,3550,0,2460,163,14,22,615,130
,11時,3412,0,2465,165,14,22,690,165
,12時,3314,0,2504,125,15,22,723,184
,13時,3192,0,2453,144,15,22,607,211
,14時,3183,0,2462,172,14,22,403,230
,15時,3422,0,2578,236,15,22,145,244
,16時,3761,0,2729,328,15,22,5,272
,17時,4111,0,3040,342,15,22,0,280
,18時,4189,0,3096,347,15,22,0,300
,19時,4108,0,3048,304,15,22,0,331
,20時,4036,0,3021,255,14,22,0,340
,21時,3956,0,2970,229,15,22,0,325
,22時,3749,0,2789,221,15,22,0,324
,23時,3858,0,2879,231,15,22,0,324
2020/1/27,0時,3964,0,2952,213,14,22,0,332
,1時,4157,0,3145,243,13,22,0,312
,2時,4260,0,3164,328,14,22,0,319
,3時,4377,0,3209,405,14,22,0,293
,4時,4472,0,3281,451,14,22,0,263
,5時,4444,0,3287,463,14,22,0,211
,6時,4544,0,3548,326,14,22,0,166
,7時,4386,0,3443,242,14,22,55,149
,8時,4436,0,3371,178,14,22,281,123
,9時,4412,0,3231,171,13,22,514,109
,10時,4273,0,2861,178,14,22,668,101
,11時,4121,0,2772,175,14,22,776,112
,12時,3878,0,2717,133,14,22,854,109
,13時,4031,0,2649,162,14,22,727,103
,14時,4002,0,2796,197,15,22,487,71
,15時,4165,0,3111,277,15,22,203,45
,16時,4465,0,3464,384,15,22,9,31
,17時,4639,0,3582,408,15,22,0,26
,18時,4583,0,3600,420,15,22,0,25
,19時,4459,0,3519,385,15,22,0,38
,20時,4339,0,3454,340,15,22,0,49
,21時,4232,0,3391,305,15,22,0,61
,22時,4022,0,3235,278,15,22,0,49
,23時,4130,0,3316,290,14,22,0,48
2020/1/28,0時,4120,0,3311,267,14,22,0,71
,1時,4292,0,3395,310,14,22,0,97
,2時,4467,0,3527,360,14,22,0,95
,3時,4603,0,3513,497,14,22,0,108
,4時,4634,0,3520,521,13,22,0,109
,5時,4616,0,3495,535,14,22,0,105
,6時,4687,0,3582,400,14,22,0,114
,7時,4473,0,3402,301,14,22,72,156
,8時,4390,0,3173,190,13,22,356,163
,9時,4324,0,2878,178,14,22,632,169
,10時,4128,0,2607,172,14,22,749,173
,11時,3939,0,2604,173,14,22,826,175
,12時,3624,0,2518,132,14,22,821,181
,13時,3804,0,2627,154,14,22,701,183
,14時,3920,0,2737,200,14,22,429,188
,15時,4205,0,3077,300,15,22,144,190
,16時,4438,0,3325,400,15,22,4,192
,17時,4569,0,3381,427,15,22,0,194
,18時,4499,0,3350,419,15,22,0,203
,19時,4376,0,3321,361,15,22,0,224
,20時,4269,0,3272,312,15,22,0,233
,21時,4128,0,3173,277,15,22,0,233
,22時,3886,0,2905,272,15,22,0,264
,23時,4005,0,3017,279,15,22,0,268
2020/1/29,0時,3991,0,2993,257,14,22,0,265
,1時,4108,0,3082,306,14,22,0,261
,2時,4275,0,3173,372,14,22,0,271
,3時,4380,0,3181,459,14,22,0,277
,4時,4402,0,3173,479,13,22,0,274
,5時,4412,0,3147,503,14,22,0,286
,6時,4539,0,3280,410,14,22,0,291
,7時,4480,0,3325,320,14,22,26,285
,8時,4733,0,3528,257,14,22,87,277
,9時,4857,0,3596,248,14,22,136,271
,10時,4698,0,3493,243,14,22,184,252
,11時,4599,0,3435,240,15,22,207,242
,12時,4358,0,3279,198,14,22,186,233
,13時,4481,0,3410,221,14,22,129,251
,14時,4471,0,3397,273,15,22,73,270
,15時,4498,0,3354,372,14,22,22,267
,16時,4521,0,3326,438,15,22,0,267
,17時,4594,0,3366,454,15,22,0,269
,18時,4537,0,3361,424,16,22,0,271
,19時,4408,0,3289,382,15,22,0,273
,20時,4259,0,3206,325,15,22,0,265
,21時,4159,0,3158,281,15,22,0,264
,22時,3938,0,2964,259,16,22,0,251
,23時,3984,0,2998,262,15,22,0,240
2020/1/30,0時,3922,0,2953,260,14,22,0,228
,1時,4112,0,3138,314,15,22,0,184
,2時,4219,0,3193,398,14,22,0,163
,3時,4335,0,3266,439,14,22,0,145
,4時,4375,0,3264,484,14,22,0,129
,5時,4325,0,3209,497,15,22,0,132
,6時,4342,0,3332,377,14,22,0,139
,7時,4231,0,3313,287,14,22,5,139
,8時,4413,0,3440,236,15,22,34,152
,9時,4509,0,3429,240,14,22,89,153
,10時,4370,0,3278,220,14,22,127,157
,11時,4286,0,3194,199,15,22,209,159
,12時,3990,0,2972,150,14,22,225,156
,13時,4047,0,2969,187,14,22,232,157
,14時,4119,0,3047,231,14,22,170,166
,15時,4211,0,3164,309,15,22,60,182
,16時,4370,0,3281,391,15,22,3,178
,17時,4543,0,3415,393,15,22,0,153
,18時,4480,0,3421,356,15,22,0,133
,19時,4333,0,3342,345,16,22,0,131
,20時,4191,0,3266,311,15,22,0,125
,21時,4011,0,3133,277,15,22,0,124
,22時,3812,0,2928,258,16,22,0,133
,23時,3912,0,3022,258,15,22,0,123
2020/1/31,0時,3842,0,2974,266,14,22,0,115
,1時,4052,0,3121,315,14,22,0,123
,2時,4138,0,3106,405,15,22,0,131
,3時,4248,0,3148,438,14,22,0,129
,4時,4292,0,3156,485,14,22,0,127
,5時,4245,0,3080,500,15,22,0,128
,6時,4368,0,3305,389,14,22,0,114
,7時,4465,0,3421,309,14,22,36,100
,8時,4576,0,3457,252,14,22,162,99
,9時,4577,0,3409,221,15,22,263,114
,10時,4456,0,3291,215,14,22,323,128
,11時,4333,0,3108,215,14,22,360,143
,12時,4102,0,2917,186,14,22,349,144
,13時,4265,0,3172,209,15,22,252,138
,14時,4246,0,3224,241,14,22,150,142
,15時,4274,0,3295,282,14,22,58,130
,16時,4379,0,3383,379,15,22,2,100
,17時,4470,0,3443,392,16,22,0,97
,18時,4399,0,3397,398,15,22,0,93
,19時,4264,0,3351,334,15,22,0,88
,20時,4134,0,3302,289,15,22,0,83
,21時,3973,0,3185,268,16,22,0,83
,22時,3798,0,3040,233,15,22,0,81
,23時,3932,0,3123,239,15,22,0,84
2020/2/1,0時,3863,0,3100,226,14,24,0,80
,1時,4047,0,3184,283,15,24,0,92
,2時,4168,0,3268,322,14,24,0,92
,3時,4279,0,3267,423,14,24,0,97
,4時,4292,0,3270,452,14,24,0,83
,5時,4194,0,3181,464,15,24,0,80
,6時,4143,0,3265,319,14,24,0,83
,7時,3938,0,3063,241,14,24,84,80
,8時,3895,0,2817,183,14,24,364,72
,9時,3817,0,2449,172,14,24,684,71
,10時,3751,0,2258,165,14,24,856,57
,11時,3690,0,2414,168,14,24,814,59
,12時,3627,0,2452,128,14,24,771,76
,13時,3669,0,2469,147,14,24,595,95
,14時,3765,0,2659,174,15,24,372,119
,15時,3851,0,2922,198,15,24,141,111
,16時,3987,0,3117,261,15,24,13,103
,17時,4214,0,3311,327,15,24,0,77
,18時,4219,0,3323,313,14,24,0,71
,19時,4138,0,3280,298,15,24,0,64
,20時,4076,0,3271,232,15,24,0,62
,21時,3942,0,3162,205,15,24,0,65
,22時,3778,0,3025,196,15,24,0,76
,23時,3903,0,3116,207,14,24,0,71
2020/2/2,0時,3884,0,3118,193,14,24,0,67
,1時,4003,0,3166,254,14,24,0,79
,2時,4164,0,3210,300,14,24,0,62
,3時,4255,0,3170,414,14,24,0,90
,4時,4286,0,3164,442,14,24,0,90
,5時,4223,0,3083,464,14,24,0,78
,6時,4087,0,3138,318,13,24,0,59
,7時,3876,0,2990,236,14,24,91,61
,8時,3847,0,2811,185,14,24,323,56
,9時,3726,0,2540,154,14,24,582,63
,10時,3557,0,2439,166,14,24,728,108
,11時,3395,0,2298,172,14,24,909,133
,12時,3274,0,2270,123,14,24,878,150
,13時,3292,0,2273,146,14,24,729,163
,14時,3243,0,2246,167,15,24,525,171
,15時,3455,0,2412,206,15,24,249,207
,16時,3693,0,2732,258,15,24,25,206
,17時,4065,0,3065,321,15,24,0,203
,18時,4119,0,3134,313,15,24,0,199
,19時,4087,0,3134,302,14,24,0,192
,20時,4013,0,3181,228,15,24,0,179
,21時,3848,0,3080,216,15,24,0,176
,22時,3648,0,2860,221,15,24,0,159
,23時,3798,0,3009,225,15,24,0,136
2020/2/3,0時,3774,0,3000,208,14,24,0,107
,1時,3975,0,3142,284,13,24,0,77
,2時,4165,0,3285,329,14,24,0,66
,3時,4295,0,3335,394,14,24,0,56
,4時,4411,0,3375,447,14,24,0,44
,5時,4447,0,3447,453,14,24,0,31
,6時,4507,0,3607,352,13,24,0,38
,7時,4338,0,3508,256,14,24,97,31
,8時,4437,0,3448,187,14,24,270,44
,9時,4606,0,3528,184,14,24,374,49
,10時,4589,0,3455,190,13,24,413,57
,11時,4698,0,3579,188,14,24,341,59
,12時,4658,0,3650,168,15,24,201,67
,13時,4907,0,3749,231,15,24,110,65
,14時,4981,0,3766,318,15,24,30,38
,15時,5019,0,3753,421,14,24,4,48
,16時,4816,0,3723,404,15,24,0,102
,17時,4872,0,3722,458,15,24,0,137
,18時,4792,0,3640,460,15,24,0,177
,19時,4639,0,3519,431,14,24,0,186
,20時,4565,0,3569,355,15,24,0,179
,21時,4516,0,3516,330,15,24,0,208
,22時,4282,0,3317,302,15,24,0,222
,23時,4405,0,3414,304,14,24,0,235
2020/2/4,0時,4377,0,3418,253,14,24,0,257
,1時,4495,0,3475,294,14,24,0,273
,2時,4644,0,3504,400,14,24,0,279
,3時,4725,0,3484,459,13,24,0,314
,4時,4792,0,3532,494,14,24,0,294
,5時,4776,0,3511,519,14,24,0,273
,6時,4790,0,3664,404,14,24,0,250
,7時,4647,0,3570,369,14,24,1,229
,8時,4835,0,3769,307,13,24,42,219
,9時,4844,0,3734,272,14,24,96,242
,10時,4640,0,3440,269,14,24,158,275
,11時,4474,0,3244,247,14,24,184,306
,12時,4214,0,3207,216,15,24,207,299
,13時,4332,0,3123,253,14,24,207,283
,14時,4375,0,3184,286,15,24,156,274
,15時,4554,0,3391,336,15,24,67,265
,16時,4622,0,3452,418,15,24,5,236
,17時,4779,0,3472,446,14,24,0,231
,18時,4738,0,3430,441,15,24,0,231
,19時,4610,0,3397,411,15,24,0,191
,20時,4549,0,3522,350,15,24,0,146
,21時,4412,0,3525,293,15,24,0,118
,22時,4236,0,3407,268,15,24,0,98
,23時,4329,0,3494,284,14,24,0,93
2020/2/5,0時,4286,0,3466,260,14,24,0,80
,1時,4585,0,3641,337,14,24,0,71
,2時,4754,0,3730,392,14,24,0,102
,3時,4797,0,3719,489,13,24,0,91
,4時,4830,0,3738,523,14,24,0,75
,5時,4754,0,3638,540,14,24,0,86
,6時,4784,0,3779,425,14,24,0,69
,7時,4716,0,3734,375,13,24,39,63
,8時,4899,0,3912,285,14,24,138,57
,9時,4950,0,3901,245,14,24,251,50
,10時,4748,0,3665,228,14,24,332,35
,11時,4513,0,3389,216,14,24,385,24
,12時,4211,0,3101,179,15,24,402,50
,13時,4395,0,3249,203,14,24,402,56
,14時,4564,0,3397,254,15,24,313,99
,15時,4738,0,3637,336,15,24,127,130
,16時,4774,0,3677,420,15,24,9,142
,17時,4961,0,3719,459,15,24,0,136
,18時,4969,0,3751,451,15,24,0,113
,19時,4854,0,3705,403,15,24,0,119
,20時,4761,0,3734,347,15,24,0,121
,21時,4737,0,3756,309,15,24,0,150
,22時,4558,0,3633,288,15,24,0,149
,23時,4671,0,3748,300,15,24,0,159
2020/2/6,0時,4606,0,3697,280,14,24,0,176
,1時,4793,0,3847,325,14,24,0,161
,2時,4939,0,3913,406,14,24,0,141
,3時,5022,0,3893,462,14,24,0,157
,4時,5071,0,3842,517,14,24,0,181
,5時,5105,0,3875,545,14,24,0,176
,6時,5161,0,3959,433,13,24,0,145
,7時,4991,0,3857,374,14,24,59,117
,8時,5046,0,3974,282,14,24,192,82
,9時,5040,0,3896,238,14,24,320,95
,10時,4857,0,3579,219,14,24,445,112
,11時,4870,0,3547,188,14,24,504,144
,12時,4696,0,3476,149,15,24,475,166
,13時,4717,0,3416,192,15,24,404,209
,14時,4734,0,3486,221,15,24,281,250
,15時,4810,0,3636,306,15,24,99,255
,16時,4842,0,3680,385,15,24,9,269
,17時,4998,0,3755,443,14,24,0,290
,18時,4961,0,3723,449,15,24,0,273
,19時,4784,0,3688,399,15,24,0,270
,20時,4683,0,3656,358,15,24,0,248
,21時,4592,0,3623,319,15,24,0,231
,22時,4418,0,3509,284,15,24,0,183
,23時,4540,0,3647,285,15,24,0,155
2020/2/7,0時,4468,0,3617,267,13,24,0,137
,1時,4640,0,3694,325,14,24,0,148
,2時,4760,0,3713,400,14,24,0,185
,3時,4889,0,3711,472,14,24,0,201
,4時,4903,0,3691,510,14,24,0,207
,5時,4904,0,3669,533,14,24,0,213
,6時,4981,0,3814,413,14,24,0,196
,7時,4856,0,3753,361,13,24,80,185
,8時,4907,0,3675,280,14,24,259,191
,9時,4939,0,3581,232,14,24,433,211
,10時,4796,0,3407,206,14,24,566,248
,11時,4748,0,3513,196,14,24,534,232
,12時,4524,0,3375,153,14,24,565,208
,13時,4576,0,3320,179,15,24,486,205
,14時,4501,0,3285,216,15,24,344,188
,15時,4552,0,3460,284,15,24,150,168
,16時,4617,0,3588,378,15,24,11,144
,17時,4790,0,3612,489,15,24,0,97
,18時,4765,0,3653,467,15,24,0,57
,19時,4651,0,3680,410,15,24,0,38
,20時,4558,0,3627,356,15,24,0,58
,21時,4514,0,3629,315,15,24,0,70
,22時,4381,0,3515,271,15,24,0,100
,23時,4538,0,3632,288,15,24,0,121
2020/2/8,0時,4473,0,3584,273,13,24,0,134
,1時,4611,0,3604,408,14,24,0,129
,2時,4729,0,3640,471,14,24,0,141
,3時,4852,0,3707,523,14,24,0,140
,4時,4870,0,3700,538,14,24,0,134
,5時,4756,0,3567,569,14,24,0,139
,6時,4658,0,3584,449,14,24,0,132
,7時,4479,0,3420,305,14,24,82,128
,8時,4512,0,3414,173,14,24,303,109
,9時,4439,0,3170,156,13,24,503,103
,10時,4285,0,2964,161,14,24,629,118
,11時,4201,0,2929,176,14,24,688,125
,12時,3949,0,2774,133,15,24,627,129
,13時,3938,0,2823,178,15,24,535,126
,14時,4002,0,2960,216,15,24,367,120
,15時,4133,0,3161,245,15,24,140,84
,16時,4201,0,3274,308,15,24,15,105
,17時,4540,0,3555,363,15,24,0,82
,18時,4620,0,3608,367,14,24,0,86
,19時,4569,0,3657,281,15,24,0,81
,20時,4551,0,3718,231,15,24,0,75
,21時,4523,0,3761,206,15,24,0,79
,22時,4401,0,3645,200,15,24,0,78
,23時,4561,0,3789,217,15,24,0,74
2020/2/9,0時,4519,0,3728,233,14,24,0,70
,1時,4718,0,3825,304,14,24,0,84
,2時,4856,0,3843,416,14,24,0,91
,3時,4946,0,3821,493,14,24,0,94
,4時,4924,0,3715,521,13,24,0,98
,5時,4767,0,3646,471,14,24,0,131
,6時,4635,0,3460,410,14,24,1,126
,7時,4363,0,3183,325,14,24,132,124
,8時,4253,0,2958,235,14,24,396,142
,9時,4186,0,2775,167,14,24,618,161
,10時,4097,0,2628,160,14,24,771,174
,11時,3958,0,2674,170,13,24,797,208
,12時,3884,0,2544,124,15,24,800,215
,13時,3798,0,2502,159,15,24,724,214
,14時,3748,0,2542,178,15,24,495,216
,15時,3923,0,2784,214,15,24,241,205
,16時,4111,0,3134,242,15,24,26,184
,17時,4533,0,3517,293,15,24,0,175
,18時,4693,0,3735,307,15,24,0,164
,19時,4610,0,3665,310,14,24,0,170
,20時,4616,0,3711,271,15,24,0,172
,21時,4610,0,3737,220,15,24,0,164
,22時,4406,0,3544,205,15,24,0,178
,23時,4617,0,3742,219,15,24,0,170
2020/2/10,0時,4584,0,3706,211,10,24,0,188
,1時,4785,0,3805,307,9,24,0,184
,2時,4891,0,3836,391,7,24,0,186
,3時,4916,0,3757,443,8,24,0,204
,4時,4941,0,3711,495,8,24,0,191
,5時,4939,0,3761,485,7,24,0,161
,6時,4985,0,3895,409,8,24,1,127
,7時,4785,0,3814,335,7,24,111,94
,8時,4891,0,3797,222,8,24,311,81
,9時,4941,0,3644,208,7,24,541,81
,10時,4856,0,3395,213,7,24,681,83
,11時,4673,0,3130,213,8,24,761,86
,12時,4368,0,2985,139,8,24,675,94
,13時,4500,0,3130,190,10,24,607,98
,14時,4505,0,3174,250,14,24,481,108
,15時,4581,0,3413,311,15,24,254,96
,16時,4695,0,3646,429,15,24,34,86
,17時,4903,0,3788,470,15,24,0,71
,18時,4886,0,3778,472,15,24,0,68
,19時,4734,0,3730,429,15,24,0,72
,20時,4628,0,3705,356,15,24,0,83
,21時,4502,0,3654,283,14,24,0,85
,22時,4255,0,3416,274,15,24,0,97
,23時,4360,0,3492,280,15,24,0,106
2020/2/11,0時,4274,0,3423,259,13,24,0,114
,1時,4412,0,3457,356,14,24,0,109
,2時,4548,0,3492,439,14,24,0,116
,3時,4649,0,3499,517,13,24,0,115
,4時,4671,0,3401,579,14,24,0,83
,5時,4587,0,3340,564,14,24,0,64
,6時,4504,0,3396,450,13,24,1,53
,7時,4239,0,3241,337,14,24,162,42
,8時,4232,0,3047,219,14,24,445,31
,9時,4218,0,2829,160,14,24,711,31
,10時,4093,0,2584,156,13,24,897,46
,11時,3963,0,2423,147,15,24,950,68
,12時,3796,0,2521,109,14,24,941,104
,13時,3710,0,2394,141,14,24,877,151
,14時,3694,0,2379,197,15,24,671,210
,15時,3787,0,2574,219,15,24,335,225
,16時,3979,0,2988,239,14,24,51,217
,17時,4314,0,3338,285,15,24,0,224
,18時,4392,0,3368,311,15,24,0,239
,19時,4317,0,3298,282,14,24,0,257
,20時,4263,0,3306,199,15,24,0,251
,21時,4149,0,3187,194,15,24,0,255
,22時,3951,0,2985,206,14,24,0,280
,23時,4103,0,3118,211,15,24,0,302
2020/2/12,0時,4089,0,3154,175,14,24,0,257
,1時,4204,0,3193,224,13,24,0,265
,2時,4330,0,3222,324,14,24,0,252
,3時,4383,0,3179,408,14,24,0,255
,4時,4407,0,3124,461,13,24,0,272
,5時,4335,0,3062,427,14,24,0,288
,6時,4363,0,3059,330,14,24,1,298
,7時,4287,0,3024,257,13,24,99,291
,8時,4392,0,3136,208,14,24,239,283
,9時,4395,0,3073,182,13,24,405,286
,10時,4314,0,2947,137,14,24,517,292
,11時,4260,0,2846,170,14,24,579,296
,12時,4004,0,2858,116,14,24,566,296
,13時,4089,0,2703,136,14,24,552,303
,14時,4106,0,2665,174,14,24,504,300
,15時,4133,0,2863,228,13,24,244,313
,16時,4209,0,3097,277,15,24,30,317
,17時,4366,0,3264,298,15,24,0,307
,18時,4326,0,3214,298,15,24,0,297
,19時,4203,0,3133,274,15,24,0,297
,20時,4041,0,3040,215,15,24,0,295
,21時,3873,0,2954,193,14,24,0,273
,22時,3626,0,2730,186,15,24,0,276
,23時,3784,0,2880,200,15,24,0,237
2020/2/13,0時,3758,0,2899,184,14,24,0,209
,1時,3954,0,3073,244,13,24,0,167
,2時,4129,0,3244,277,14,24,0,153
,3時,4277,0,3344,345,14,24,0,125
,4時,4300,0,3316,408,14,24,0,101
,5時,4253,0,3248,439,14,24,0,87
,6時,4257,0,3330,310,13,24,1,116
,7時,4073,0,3144,213,14,24,138,121
,8時,4153,0,3153,144,14,24,382,115
,9時,4074,0,3010,115,14,24,620,97
,10時,3915,0,2674,115,14,24,804,97
,11時,3771,0,2628,138,14,24,847,89
,12時,3636,0,2657,97,14,24,809,77
,13時,3739,0,2566,113,13,24,758,65
,14時,3755,0,2646,146,14,24,559,59
,15時,3866,0,2901,183,14,24,263,47
,16時,4042,0,3204,268,15,24,47,35
,17時,4270,0,3447,297,15,24,1,32
,18時,4269,0,3460,293,15,24,0,27
,19時,4162,0,3406,261,15,24,0,23
,20時,4010,0,3305,214,14,24,0,15
,21時,3855,0,3163,195,15,24,0,5
,22時,3685,0,3011,185,15,24,0,6
,23時,3765,0,3082,189,15,24,0,11
2020/2/14,0時,3734,0,3046,180,14,24,0,30
,1時,3852,0,3036,233,14,24,0,87
,2時,3990,0,3049,273,14,24,0,162
,3時,4108,0,3063,336,14,24,0,157
,4時,4170,0,3069,387,14,24,0,136
,5時,4164,0,3041,418,14,24,0,144
,6時,4197,0,3020,321,14,24,2,137
,7時,3988,0,2945,207,13,24,184,113
,8時,3995,0,2787,140,14,24,464,104
,9時,4005,0,2662,119,14,24,724,80
,10時,3877,0,2505,127,14,24,967,66
,11時,3836,0,2555,150,14,24,997,66
,12時,3605,0,2569,101,14,24,930,69
,13時,3841,0,2597,135,14,24,791,88
,14時,3994,0,2806,174,14,24,542,98
,15時,4084,0,3100,214,14,24,215,91
,16時,4152,0,3246,260,15,24,29,82
,17時,4305,0,3231,307,15,24,0,94
,18時,4260,0,3228,295,15,24,0,94
,19時,4148,0,3245,291,15,24,0,98
,20時,4018,0,3181,230,15,24,0,117
,21時,3929,0,3115,205,15,24,0,122
,22時,3753,0,2998,202,14,24,0,128
,23時,3831,0,3012,214,15,24,0,138
2020/2/15,0時,3801,0,2981,214,14,24,0,147
,1時,3905,0,3047,259,14,24,0,136
,2時,4078,0,3131,312,14,24,0,147
,3時,4242,0,3241,375,14,24,0,143
,4時,4302,0,3240,430,14,24,0,147
,5時,4245,0,3157,447,14,24,0,136
,6時,4112,0,3076,360,14,24,2,171
,7時,3835,0,2814,199,14,24,153,229
,8時,3849,0,2599,148,13,24,479,227
,9時,3781,0,2358,114,14,24,697,236
,10時,3702,0,2183,124,14,24,812,250
,11時,3597,0,2095,138,13,24,932,247
,12時,3465,0,2292,96,14,24,860,262
,13時,3465,0,2226,114,15,24,779,242
,14時,3461,0,2262,137,15,24,593,262
,15時,3606,0,2466,171,15,24,275,251
,16時,3798,0,2834,212,15,24,51,247
